id;type;startTime;endTime;duration;parent;next;previous
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_KZDSRTYV;OpeningAGripper;1533289475.79206;1533289475.94217;0.1501121521;ReleasingGraspOfSomething;Retracting;LoweringAnArm
http://knowrob.org/kb/knowrob.owl#LookingForSomething_TQKVGXRM;LookingForSomething;1533289487.63686;1533289488.04199;0.4051311016;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#MovingToLocation_UKXWFLPC;MovingToLocation;1533289498.01805;1533289498.72099;0.7029359341;MovingToOperate;ClosingADrawer;
http://knowrob.org/kb/knowrob.owl#BaseMovement_BHDSXTPN;BaseMovement;1533289468.10344;1533289468.33119;0.2277488708;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#ClosingADrawer_YEHPGZVB;ClosingADrawer;1533289498.89246;1533289500.5795;1.6870350838;MovingToOperate;;MovingToLocation
http://knowrob.org/kb/knowrob.owl#MovingToLocation_PZEVKCIB;MovingToLocation;1533289477.39969;1533289478.3674;0.9677081108;MovingToOperate;OpeningADrawer;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_NBLVSQJX;LookingAtLocation;1533289466.96879;1533289467.1761;0.2073149681;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#Reaching_ILFXNSEY;Reaching;1533289474.92665;1533289475.41683;0.490183115;ReleasingGraspOfSomething;LoweringAnArm;
http://knowrob.org/kb/knowrob.owl#Pulling_GODVJRHC;Pulling;1533289479.98843;1533289480.35949;0.3710620403;OpeningADrawer;OpeningAGripper;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#BaseMovement_TWDMEQUY;BaseMovement;1533289495.43092;1533289495.64443;0.213506937;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_CMIEJPGT;BaseMovement;1533289473.33128;1533289473.58378;0.2525072098;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_PHBGYROE;BaseMovement;1533289485.12203;1533289485.37382;0.251791954;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#Retracting_KUDFGCIY;Retracting;1533289480.6934;1533289481.14205;0.4486570358;OpeningADrawer;;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#LookingForSomething_SJLHQBWD;LookingForSomething;1533289463.21139;1533289465.45769;2.2462949753;FetchAndDeliver;PickingUpAnObject;
http://knowrob.org/kb/knowrob.owl#FetchAndDeliver_SPEHDXRN;FetchAndDeliver;1533289462.86967;1533289476.56561;13.6959431171;;FetchAndDeliver;BaseMovement
http://knowrob.org/kb/knowrob.owl#ReleasingGraspOfSomething_JEPRXSOY;ReleasingGraspOfSomething;1533289474.56694;1533289476.48733;1.9203870296;PuttingDownAnObject;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#Retracting_YTHPMJBG;Retracting;1533289500.24524;1533289500.54773;0.3024890423;ClosingADrawer;;Pushing
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_WCODKJHP;LookingAtLocation;1533289487.80342;1533289488.0079;0.2044780254;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#SettingAGripper_NFVSZDWJ;SettingAGripper;1533289488.64092;1533289488.97445;0.3335270882;AcquireGraspOfSomething;Reaching;
http://knowrob.org/kb/knowrob.owl#BaseMovement_SUFILDVJ;BaseMovement;1533289482.36703;1533289482.59651;0.2294721603;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_QDRCXMLH;LookingAtLocation;1533289500.81717;1533289501.04631;0.2291350365;;BaseMovement;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#GRASPING_QESXJKVF;GRASPING;1533289479.32538;1533289479.64219;0.3168051243;OpeningADrawer;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#Reaching_XPDLGUHS;Reaching;1533289499.1502;1533289499.54096;0.3907659054;ClosingADrawer;GRASPING;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#LookingForSomething_GKLFHEBQ;LookingForSomething;1533289481.23697;1533289486.23576;4.9987900257;FetchAndDeliver;PickingUpAnObject;MovingToOperate
http://knowrob.org/kb/knowrob.owl#LookingForSomething_BNLFQEHD;LookingForSomething;1533289473.64418;1533289474.26361;0.6194291115;PuttingDownAnObject;ReleasingGraspOfSomething;MovingToLocation
http://knowrob.org/kb/knowrob.owl#ReleasingGraspOfSomething_CLNDFPJS;ReleasingGraspOfSomething;1533289496.28911;1533289497.7902;1.5010809898;PuttingDownAnObject;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_MQEBONKL;LookingAtLocation;1533289485.61872;1533289485.82049;0.2017710209;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#FetchAndDeliver_YKELXWNJ;FetchAndDeliver;1533289476.74967;1533289500.63583;23.8861570358;;OpeningAGripper;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#LookingForSomething_XCJKQSZW;LookingForSomething;1533289464.70002;1533289465.08942;0.3893969059;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#VisualPerception_UWVMPQIR;VisualPerception;1533289485.88208;1533289486.17745;0.2953770161;LookingForSomething;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_WRTSGDIU;ClosingAGripper;1533289470.2102;1533289470.42935;0.2191538811;AcquireGraspOfSomething;LiftingAnArm;GRASPING
http://knowrob.org/kb/knowrob.owl#MovingToLocation_LKSVZBRM;MovingToLocation;1533289472.43339;1533289473.61445;1.1810638905;PuttingDownAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_ZFXMUWDB;OpeningAGripper;1533289462.2292;1533289462.63366;0.4044599533;;;BaseMovement
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_FNVXSKTW;LiftingAnArm;1533289490.25712;1533289490.63741;0.3802969456;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#LoweringAnArm_JEUZSVRC;LoweringAnArm;1533289496.84571;1533289497.14291;0.297205925;ReleasingGraspOfSomething;OpeningAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#GRASPING_IGBWKYHO;GRASPING;1533289469.88645;1533289470.1775;0.2910509109;AcquireGraspOfSomething;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_EFLOBMJU;LookingAtLocation;1533289482.85898;1533289483.05304;0.194065094;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_CWSIHYLT;BaseMovement;1533289464.40559;1533289464.63342;0.2278330326;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_TBUFPGHS;OpeningAGripper;1533289500.81426;1533289501.03268;0.2184259892;;;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_XCMNPIVD;LookingAtLocation;1533289473.95722;1533289474.22902;0.271805048;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#VisualPerception_LYOJVPKU;VisualPerception;1533289467.24481;1533289467.47448;0.2296741009;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#MovingToLocation_OKGWYUPZ;MovingToLocation;1533289467.74661;1533289468.3628;0.6161887646;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#GRASPING_XRVUHFGB;GRASPING;1533289499.57085;1533289499.88168;0.3108310699;ClosingADrawer;Pushing;Reaching
http://knowrob.org/kb/knowrob.owl#VisualPerception_GWTXQEYV;VisualPerception;1533289488.0768;1533289488.31141;0.2346057892;PickingUpAnObject;AcquireGraspOfSomething;LookingForSomething
http://knowrob.org/kb/knowrob.owl#Reaching_VXCQDTPL;Reaching;1533289469.3901;1533289469.85605;0.4659478664;AcquireGraspOfSomething;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#Reaching_MLZIPNFK;Reaching;1533289478.83563;1533289479.2947;0.4590690136;OpeningADrawer;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#GRASPING_QKZGLPOX;GRASPING;1533289489.35274;1533289489.90786;0.5551240444;AcquireGraspOfSomething;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_MLCDNVOZ;LookingAtLocation;1533289464.86206;1533289465.05617;0.194111824;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#VisualPerception_YRDOPHXB;VisualPerception;1533289468.80864;1533289469.05223;0.243596077;PickingUpAnObject;AcquireGraspOfSomething;LookingForSomething
http://knowrob.org/kb/knowrob.owl#SettingAGripper_GBOCDHEN;SettingAGripper;1533289469.38972;1533289469.59;0.2002739906;AcquireGraspOfSomething;Reaching;
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_HPZVYKOL;LiftingAnArm;1533289470.46045;1533289470.88937;0.4289131165;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_TVJGIBKE;ClosingAGripper;1533289489.96151;1533289490.22185;0.2603359222;AcquireGraspOfSomething;LiftingAnArm;GRASPING
http://knowrob.org/kb/knowrob.owl#BaseMovement_RIQVLDHK;BaseMovement;1533289462.21084;1533289462.81371;0.6028709412;;FetchAndDeliver;LookingAtLocation
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_XTNVWYOU;OpeningAGripper;1533289480.4102;1533289480.64083;0.2306289673;OpeningADrawer;Retracting;Pulling
http://knowrob.org/kb/knowrob.owl#MovingToLocation_HYMSLDZI;MovingToLocation;1533289465.68927;1533289466.75454;1.0652711391;PickingUpAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_JFIELNCY;MovingToLocation;1533289463.52631;1533289464.66618;1.1398699284;LookingForSomething;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#MovingToOperate_XRNVUHGO;MovingToOperate;1533289477.19944;1533289481.20397;4.004529953;FetchAndDeliver;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_YFKDURWB;LookingAtLocation;1533289462.23002;1533289462.64234;0.4123167992;;BaseMovement;BaseMovement
http://knowrob.org/kb/knowrob.owl#MovingToLocation_QCMHOEKX;MovingToLocation;1533289484.32227;1533289485.40572;1.0834479332;LookingForSomething;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#AcquireGraspOfSomething_GKECDZPF;AcquireGraspOfSomething;1533289488.54017;1533289490.67863;2.1384658813;PickingUpAnObject;;VisualPerception
http://knowrob.org/kb/knowrob.owl#LookingForSomething_UNHZTPLV;LookingForSomething;1533289495.70873;1533289496.10494;0.3962049484;PuttingDownAnObject;ReleasingGraspOfSomething;MovingToLocation
http://knowrob.org/kb/knowrob.owl#PuttingDownAnObject_ZWFKOSRT;PuttingDownAnObject;1533289490.8834;1533289497.81854;6.9351320267;FetchAndDeliver;MovingToOperate;PickingUpAnObject
http://knowrob.org/kb/knowrob.owl#LookingForSomething_NGUDSBRI;LookingForSomething;1533289482.66884;1533289483.08544;0.4166069031;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_IUSPOGRT;LookingAtLocation;1533289468.55881;1533289468.75025;0.1914360523;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_PFXGHIUB;ClosingAGripper;1533289479.6881;1533289479.9349;0.246794939;OpeningADrawer;Pulling;GRASPING
http://knowrob.org/kb/knowrob.owl#MovingToOperate_TXIQVMRD;MovingToOperate;1533289497.84799;1533289500.60781;2.7598240376;FetchAndDeliver;;PuttingDownAnObject
http://knowrob.org/kb/knowrob.owl#Retracting_KVCGFLBE;Retracting;1533289963.88437;1533289964.2929;0.4085280895;ReleasingGraspOfSomething;;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#MovingToLocation_TBWRSEZU;MovingToLocation;1533289970.12915;1533289971.01276;0.8836028576;LookingForSomething;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#MovingToLocation_GHEUNPBK;MovingToLocation;1533289949.34763;1533289950.2153;0.8676679134;PickingUpAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_YBXFMJNO;LookingForSomething;1533289953.31693;1533289953.70399;0.387059927;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_NWHLOUFZ;LookingAtLocation;1533289952.06848;1533289952.26035;0.1918730736;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_IDPKELTZ;BaseMovement;1533289987.50176;1533289987.82241;0.3206551075;;;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#FetchAndDeliver_CMFNDJKW;FetchAndDeliver;1533289964.51907;1533289987.18031;22.6612370014;;LookingAtLocation;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#ClosingADrawer_BDPCHWUE;ClosingADrawer;1533289985.49589;1533289987.12273;1.6268408298;MovingToOperate;;MovingToLocation
http://knowrob.org/kb/knowrob.owl#VisualPerception_JTXGIDBM;VisualPerception;1533289958.09746;1533289958.29896;0.2014989853;PickingUpAnObject;AcquireGraspOfSomething;LookingForSomething
http://knowrob.org/kb/knowrob.owl#SettingAGripper_FBXOIZSH;SettingAGripper;1533289965.959;1533289966.14157;0.1825668812;OpeningADrawer;Reaching;
http://knowrob.org/kb/knowrob.owl#VisualPerception_PGXJTIBH;VisualPerception;1533289955.23755;1533289955.43688;0.1993238926;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#BaseMovement_EMXFPZLC;BaseMovement;1533289955.98555;1533289956.20628;0.2207229137;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#ReleasingGraspOfSomething_KOZPMNCX;ReleasingGraspOfSomething;1533289962.71033;1533289964.32224;1.6119101048;PuttingDownAnObject;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#OpeningADrawer_CNVPYLOD;OpeningADrawer;1533289965.85581;1533289967.77441;1.9185957909;MovingToOperate;;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_JCITMGEV;LookingAtLocation;1533289982.35091;1533289982.52928;0.1783678532;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_PQSHWGJX;MovingToLocation;1533289954.19766;1533289954.79051;0.5928459167;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#LoweringAnArm_MFEBKHWG;LoweringAnArm;1533289983.37003;1533289983.67671;0.3066859245;ReleasingGraspOfSomething;OpeningAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#MovingToLocation_CKUYPLBD;MovingToLocation;1533289952.74377;1533289953.28702;0.5432460308;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_OTYGBFQU;LookingAtLocation;1533289954.98253;1533289955.17567;0.1931381226;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_UEXCVLTQ;LookingForSomething;1533289967.83219;1533289973.88788;6.0556900501;FetchAndDeliver;PickingUpAnObject;MovingToOperate
http://knowrob.org/kb/knowrob.owl#Retracting_FTUSHWDE;Retracting;1533289986.79875;1533289987.08984;0.2910988331;ClosingADrawer;;Pushing
http://knowrob.org/kb/knowrob.owl#Reaching_GUFXQRKW;Reaching;1533289958.58151;1533289959.02739;0.445882082;AcquireGraspOfSomething;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#PuttingDownAnObject_RIVEYBLG;PuttingDownAnObject;1533289960.15456;1533289964.35178;4.1972200871;FetchAndDeliver;;PickingUpAnObject
http://knowrob.org/kb/knowrob.owl#BaseMovement_SDJKMVPC;BaseMovement;1533289965.43462;1533289965.59252;0.1579010487;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_SKQJGFCW;OpeningAGripper;1533289983.70836;1533289983.84006;0.1316940784;ReleasingGraspOfSomething;Retracting;LoweringAnArm
http://knowrob.org/kb/knowrob.owl#SettingAGripper_MQDKECPN;SettingAGripper;1533289975.78894;1533289975.97445;0.1855099201;AcquireGraspOfSomething;Reaching;
http://knowrob.org/kb/knowrob.owl#BaseMovement_PROHSNTF;BaseMovement;1533289985.17651;1533289985.34007;0.1635599136;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_JGUHTIOX;OpeningAGripper;1533289987.50197;1533289987.73401;0.232036829;;BaseMovement;FetchAndDeliver
http://knowrob.org/kb/knowrob.owl#BaseMovement_EMLVSHCO;BaseMovement;1533289948.07573;1533289948.29241;0.2166788578;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_LKUHWBSR;LookingForSomething;1533289969.07418;1533289969.44821;0.3740270138;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_RNHMTXDS;LiftingAnArm;1533289976.90174;1533289977.26193;0.3601880074;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_HJVIOCXN;OpeningAGripper;1533289963.64484;1533289963.79026;0.1454219818;ReleasingGraspOfSomething;Retracting;LoweringAnArm
http://knowrob.org/kb/knowrob.owl#MovingToLocation_BDUORPHQ;MovingToLocation;1533289961.16332;1533289962.07371;0.9103829861;PuttingDownAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_DLCFURYT;LookingAtLocation;1533289971.20578;1533289971.39026;0.184484005;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#PickingUpAnObject_GVTJSQZE;PickingUpAnObject;1533289949.17367;1533289960.09101;10.9173359871;FetchAndDeliver;PuttingDownAnObject;LookingForSomething
http://knowrob.org/kb/knowrob.owl#LookingForSomething_FILGVPON;LookingForSomething;1533289974.91731;1533289975.28943;0.372123003;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#VisualPerception_BZHTNFEP;VisualPerception;1533289956.71617;1533289956.90696;0.1907949448;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#BaseMovement_IPOBNCTY;BaseMovement;1533289968.78608;1533289969.00514;0.2190570831;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#MovingToOperate_YLSXCRMH;MovingToOperate;1533289964.77628;1533289967.80486;3.0285830498;FetchAndDeliver;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#LiftingAnArm_JYRZLETX;LiftingAnArm;1533289959.59904;1533289959.96249;0.3634529114;AcquireGraspOfSomething;;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#MovingToLocation_WBEPYFUC;MovingToLocation;1533289955.67347;1533289956.23701;0.5635399818;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#Pushing_FCIJYEGH;Pushing;1533289986.45312;1533289986.76386;0.3107318878;ClosingADrawer;Retracting;GRASPING
http://knowrob.org/kb/knowrob.owl#BaseMovement_MFVPTWBE;BaseMovement;1533289972.87254;1533289973.10595;0.2334048748;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_GPUREQTO;LookingAtLocation;1533289953.48321;1533289953.66993;0.1867251396;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#MovingToOperate_DUIGNFTV;MovingToOperate;1533289984.37774;1533289987.1521;2.774353981;FetchAndDeliver;;PuttingDownAnObject
http://knowrob.org/kb/knowrob.owl#BaseMovement_LDQECGWS;BaseMovement;1533289949.96515;1533289950.18269;0.2175400257;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_XRYQOJIW;BaseMovement;1533289946.36831;1533289946.79089;0.4225769043;;FetchAndDeliver;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_UNZOMEVL;ClosingAGripper;1533289959.37743;1533289959.56666;0.189232111;AcquireGraspOfSomething;LiftingAnArm;GRASPING
http://knowrob.org/kb/knowrob.owl#BaseMovement_KVGJHMQW;BaseMovement;1533289961.82592;1533289962.04253;0.216616869;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_KHJQOFIU;ClosingAGripper;1533289966.75575;1533289966.90247;0.1467239857;OpeningADrawer;Pulling;GRASPING
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_JCNLXIVK;LookingAtLocation;1533289973.32986;1533289973.5137;0.1838440895;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_FPXOCILH;MovingToLocation;1533289972.1025;1533289973.13712;1.0346229076;LookingForSomething;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#MovingToLocation_NZJWVCBE;MovingToLocation;1533289968.15178;1533289969.04198;0.8901979923;LookingForSomething;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#VisualPerception_OWUNGSTZ;VisualPerception;1533289952.32083;1533289952.52415;0.203318119;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_DJVUEKZI;LookingAtLocation;1533289948.5233;1533289948.71676;0.193461895;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#ClosingAGripper_YWUOIZFB;ClosingAGripper;1533289976.63619;1533289976.82574;0.1895480156;AcquireGraspOfSomething;LiftingAnArm;GRASPING
http://knowrob.org/kb/knowrob.owl#Pulling_SORQMWVD;Pulling;1533289966.93453;1533289967.24449;0.3099608421;OpeningADrawer;OpeningAGripper;ClosingAGripper
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_ZSDFMXHC;LookingAtLocation;1533289956.4291;1533289956.65412;0.2250161171;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#PickingUpAnObject_FICWXJHR;PickingUpAnObject;1533289973.94731;1533289977.39208;3.4447610378;FetchAndDeliver;PuttingDownAnObject;LookingForSomething
http://knowrob.org/kb/knowrob.owl#VisualPerception_KWMVEXOY;VisualPerception;1533289950.65618;1533289950.85923;0.2030479908;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#BaseMovement_LYTDZWKM;BaseMovement;1533289974.63983;1533289974.857;0.2171690464;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#Reaching_GJOSCFEX;Reaching;1533289962.911;1533289963.26029;0.3492860794;ReleasingGraspOfSomething;LoweringAnArm;
http://knowrob.org/kb/knowrob.owl#BaseMovement_UCHTFXOW;BaseMovement;1533289953.0417;1533289953.2561;0.2144050598;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_KHSBYRDI;MovingToLocation;1533289957.12303;1533289957.65795;0.5349240303;PickingUpAnObject;LookingForSomething;VisualPerception
http://knowrob.org/kb/knowrob.owl#Reaching_THCRZGKL;Reaching;1533289965.95929;1533289966.40695;0.4476630688;OpeningADrawer;GRASPING;SettingAGripper
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_UMWHNPES;LookingAtLocation;1533289957.84683;1533289958.03566;0.1888289452;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_FORGNQTX;MovingToLocation;1533289981.32052;1533289982.14921;0.8286888599;PuttingDownAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#VisualPerception_QMUSPGEC;VisualPerception;1533289953.73187;1533289953.94332;0.2114489079;PickingUpAnObject;MovingToLocation;LookingForSomething
http://knowrob.org/kb/knowrob.owl#BaseMovement_IQETZHJS;BaseMovement;1533289970.76652;1533289970.98046;0.2139420509;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#Reaching_SHVKZPML;Reaching;1533289982.94283;1533289983.33976;0.3969268799;ReleasingGraspOfSomething;LoweringAnArm;
http://knowrob.org/kb/knowrob.owl#Retracting_PMBZWOEI;Retracting;1533289967.43884;1533289967.73778;0.298938036;OpeningADrawer;;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_SKEQBHPG;OpeningAGripper;1533289967.27608;1533289967.40794;0.1318569183;OpeningADrawer;Retracting;Pulling
http://knowrob.org/kb/knowrob.owl#BaseMovement_BWPLMUHK;BaseMovement;1533289957.41353;1533289957.62685;0.2133278847;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_YPJOUGFW;BaseMovement;1533289954.54014;1533289954.75915;0.2190041542;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_EXBHGOFN;LookingAtLocation;1533289975.07373;1533289975.25889;0.1851561069;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#Reaching_NOFJQMTD;Reaching;1533289985.74157;1533289986.09432;0.3527419567;ClosingADrawer;GRASPING;OpeningAGripper
http://knowrob.org/kb/knowrob.owl#LookingForSomething_FGRTCPEH;LookingForSomething;1533289971.04462;1533289971.42133;0.3767080307;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingForSomething_BHSVLIFJ;LookingForSomething;1533289956.2663;1533289956.68679;0.4204878807;PickingUpAnObject;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LookingForSomething_BHCLUDWZ;LookingForSomething;1533289947.12708;1533289949.11584;1.9887549877;FetchAndDeliver;PickingUpAnObject;
http://knowrob.org/kb/knowrob.owl#LookingForSomething_LIHWKOBN;LookingForSomething;1533289973.16872;1533289973.54506;0.3763449192;LookingForSomething;VisualPerception;MovingToLocation
http://knowrob.org/kb/knowrob.owl#MovingToLocation_DPNFERIL;MovingToLocation;1533289974.09519;1533289974.88791;0.7927210331;PickingUpAnObject;LookingForSomething;
http://knowrob.org/kb/knowrob.owl#GRASPING_JHCTXKNY;GRASPING;1533289959.05759;1533289959.34623;0.2886431217;AcquireGraspOfSomething;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_BDQJPRHE;LookingAtLocation;1533289950.40537;1533289950.59406;0.1886868477;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#MovingToLocation_VUPHDBSY;MovingToLocation;1533289984.54491;1533289985.37215;0.8272387981;MovingToOperate;ClosingADrawer;
http://knowrob.org/kb/knowrob.owl#OpeningAGripper_SCNKEBHX;OpeningAGripper;1533289985.60005;1533289985.70937;0.1093239784;ClosingADrawer;Reaching;
http://knowrob.org/kb/knowrob.owl#LookingAtLocation_PVBYWFKE;LookingAtLocation;1533289969.23805;1533289969.41842;0.1803719997;LookingForSomething;;
http://knowrob.org/kb/knowrob.owl#BaseMovement_ZSHYULEN;BaseMovement;1533289951.61347;1533289951.834;0.2205319405;MovingToLocation;;
http://knowrob.org/kb/knowrob.owl#VisualPerception_KECHUGTM;VisualPerception;1533289948.7772;1533289949.05107;0.2738640308;LookingForSomething;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#GRASPING_FRGSYJXI;GRASPING;1533289966.43761;1533289966.72488;0.2872738838;OpeningADrawer;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#ReleasingGraspOfSomething_DOCUTIVH;ReleasingGraspOfSomething;1533289982.75096;1533289984.32094;1.5699791908;PuttingDownAnObject;;LookingForSomething
http://knowrob.org/kb/knowrob.owl#LookingForSomething_DQZKPOML;LookingForSomething;1533289982.17652;1533289982.56093;0.3844101429;PuttingDownAnObject;ReleasingGraspOfSomething;MovingToLocation
http://knowrob.org/kb/knowrob.owl#LoweringAnArm_HDJENQLM;LoweringAnArm;1533289963.29247;1533289963.60574;0.313267231;ReleasingGraspOfSomething;OpeningAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#GRASPING_RLQVJNOZ;GRASPING;1533289976.27576;1533289976.60513;0.3293700218;AcquireGraspOfSomething;ClosingAGripper;Reaching
http://knowrob.org/kb/knowrob.owl#MovingToLocation_DFOCILTQ;MovingToLocation;1533289964.91558;1533289965.62342;0.7078430653;MovingToOperate;OpeningADrawer;
